E_nu,Te_center,sigma_e,sigma_x
4.921299999999999564e+00,8.240000000000000213e+00,1.392570443966529051e-49,2.207068127978971054e-50
4.940100000000000158e+00,8.240000000000000213e+00,1.577119948156917452e-49,2.498547006642616790e-50
4.958899999999999864e+00,8.240000000000000213e+00,1.783547364666425418e-49,2.824444249310199212e-50
4.977699999999999569e+00,8.240000000000000213e+00,2.014117707580053422e-49,3.188306619577307421e-50
4.996500000000000163e+00,8.240000000000000213e+00,2.271292738769275434e-49,3.593987150514279113e-50
5.015299999999999869e+00,8.240000000000000213e+00,2.557744197826129286e-49,4.045665561253242644e-50
5.033999999999999808e+00,8.240000000000000213e+00,2.874582257607697595e-49,4.545056089643480335e-50
5.052800000000000402e+00,8.240000000000000213e+00,3.228314574077891161e-49,5.102374714285918588e-50
5.071600000000000108e+00,8.240000000000000213e+00,3.620720083053396754e-49,5.720377671992759105e-50
5.090399999999999814e+00,8.240000000000000213e+00,4.055451996849344985e-49,6.404769531387457905e-50
5.109200000000000408e+00,8.240000000000000213e+00,4.536447537040277635e-49,7.161695524643473838e-50
5.128000000000000114e+00,8.240000000000000213e+00,5.067944268916310986e-49,7.997766636833788351e-50
5.146700000000000053e+00,8.240000000000000213e+00,5.651222846354040408e-49,8.914938106973838976e-50
5.165499999999999758e+00,8.240000000000000213e+00,6.297388068554268460e-49,9.930604582184910765e-50
5.184300000000000352e+00,8.240000000000000213e+00,7.008710573452532114e-49,1.104825977466329288e-49
5.203100000000000058e+00,8.240000000000000213e+00,7.790799559041118236e-49,1.227663871440005003e-49
5.221899999999999764e+00,8.240000000000000213e+00,8.649652603831292107e-49,1.362507705080514124e-49
5.240700000000000358e+00,8.240000000000000213e+00,9.591674379966245353e-49,1.510353964193333737e-49
5.259400000000000297e+00,8.240000000000000213e+00,1.061795548799059998e-48,1.671364560059532004e-49
5.278200000000000003e+00,8.240000000000000213e+00,1.174671483953564446e-48,1.848387392607018348e-49
5.296999999999999709e+00,8.240000000000000213e+00,1.298044813537930490e-48,2.041802187915150696e-49
5.315800000000000303e+00,8.240000000000000213e+00,1.432737787416315229e-48,2.252885995318452212e-49
5.334600000000000009e+00,8.240000000000000213e+00,1.579623042279358777e-48,2.482993523481252871e-49
5.353399999999999714e+00,8.240000000000000213e+00,1.739625572012832326e-48,2.733560130937487337e-49
5.372099999999999653e+00,8.240000000000000213e+00,1.912759549665101034e-48,3.004594178244254216e-49
5.390900000000000247e+00,8.240000000000000213e+00,2.101907544613111695e-48,3.300592677106813348e-49
5.409699999999999953e+00,8.240000000000000213e+00,2.307275608374408855e-48,3.621860728879954387e-49
5.428499999999999659e+00,8.240000000000000213e+00,2.530017421447166565e-48,3.970185434856071596e-49
5.447300000000000253e+00,8.240000000000000213e+00,2.771348718709260947e-48,4.347449203242925476e-49
5.466099999999999959e+00,8.240000000000000213e+00,3.032549157685148779e-48,4.755632559207760424e-49
5.484799999999999898e+00,8.240000000000000213e+00,3.313403362756193096e-48,5.194379065689277856e-49
5.503599999999999604e+00,8.240000000000000213e+00,3.618321623702976006e-48,5.670556160615763703e-49
5.522400000000000198e+00,8.240000000000000213e+00,3.947341502263404585e-48,6.184197698278872547e-49
5.541199999999999903e+00,8.240000000000000213e+00,4.302015737632258378e-48,6.737702710035242053e-49
5.559999999999999609e+00,8.240000000000000213e+00,4.683969579161450277e-48,7.333581177172016130e-49
5.578800000000000203e+00,8.240000000000000213e+00,5.094902305990071831e-48,7.974456281964639651e-49
5.597599999999999909e+00,8.240000000000000213e+00,5.536588662845779204e-48,8.663066526361836863e-49
5.616299999999999848e+00,8.240000000000000213e+00,6.008267763384259100e-48,9.398196771696959154e-49
5.635100000000000442e+00,8.240000000000000213e+00,6.516905161971982728e-48,1.019067079425468280e-48
5.653900000000000148e+00,8.240000000000000213e+00,7.062075267487166706e-48,1.103978955821250751e-48
5.672699999999999854e+00,8.240000000000000213e+00,7.645866681660405407e-48,1.194877033953622030e-48
5.691499999999999559e+00,8.240000000000000213e+00,8.270449132381838653e-48,1.292095394701724853e-48
5.710300000000000153e+00,8.240000000000000213e+00,8.938074254622192787e-48,1.395980581709187331e-48
5.729000000000000092e+00,8.240000000000000213e+00,9.647159417922708375e-48,1.506282502637171037e-48
5.747799999999999798e+00,8.240000000000000213e+00,1.040769474808474417e-47,1.624550891488613141e-48
5.766600000000000392e+00,8.240000000000000213e+00,1.121851134229309240e-47,1.750599214135707468e-48
5.785400000000000098e+00,8.240000000000000213e+00,1.208219306202626249e-47,1.884824463816346632e-48
5.804199999999999804e+00,8.240000000000000213e+00,1.300140745259975197e-47,2.027636314457985098e-48
5.823000000000000398e+00,8.240000000000000213e+00,1.397890563256156759e-47,2.179457092358464197e-48
5.841700000000000337e+00,8.240000000000000213e+00,1.501183068147986981e-47,2.339838166940876082e-48
5.860500000000000043e+00,8.240000000000000213e+00,1.611413404788696600e-47,2.510940271837336099e-48
5.879299999999999748e+00,8.240000000000000213e+00,1.728345617798644932e-47,2.692391044369978447e-48
5.898100000000000342e+00,8.240000000000000213e+00,1.852287752515903353e-47,2.884662546727729883e-48
5.916900000000000048e+00,8.240000000000000213e+00,1.983555896759772426e-47,3.088238953634541644e-48
5.935699999999999754e+00,8.240000000000000213e+00,2.122474063267770158e-47,3.303616360857189935e-48
5.954399999999999693e+00,8.240000000000000213e+00,2.268570961328530007e-47,3.530057997807134023e-48
5.973200000000000287e+00,8.240000000000000213e+00,2.423747036120774843e-47,3.770502619466573605e-48
5.991999999999999993e+00,8.240000000000000213e+00,2.587589397249009412e-47,4.024302857676299104e-48
6.010799999999999699e+00,8.240000000000000213e+00,2.760452164485040977e-47,4.291999943328244873e-48
6.029600000000000293e+00,8.240000000000000213e+00,2.942696510717774269e-47,4.574145638721915605e-48
6.048399999999999999e+00,8.240000000000000213e+00,3.134690429933227158e-47,4.871301872147684612e-48
6.067099999999999937e+00,8.240000000000000213e+00,3.335705940187759138e-47,5.182334601409210691e-48
6.085899999999999643e+00,8.240000000000000213e+00,3.548272101316493627e-47,5.511148831844610745e-48
6.104700000000000237e+00,8.240000000000000213e+00,3.771728065171178834e-47,5.856713135017001569e-48
6.123499999999999943e+00,8.240000000000000213e+00,4.006466381209730063e-47,6.219625832839294047e-48
6.142299999999999649e+00,8.240000000000000213e+00,4.252884979115634286e-47,6.600493162574143947e-48
6.161100000000000243e+00,8.240000000000000213e+00,4.511386825652044240e-47,6.999928744063122393e-48
6.179800000000000182e+00,8.240000000000000213e+00,4.780904346862304701e-47,7.416274434061124172e-48
6.198599999999999888e+00,8.240000000000000213e+00,5.064730190793069715e-47,7.854607020718417109e-48
6.217399999999999594e+00,8.240000000000000213e+00,5.361872495204078464e-47,8.313383923607725903e-48
6.236200000000000188e+00,8.240000000000000213e+00,5.672750585932676840e-47,8.793242431778344447e-48
6.254999999999999893e+00,8.240000000000000213e+00,5.997786861903129339e-47,9.294824182588832728e-48
6.273799999999999599e+00,8.240000000000000213e+00,6.337406355838740340e-47,9.818774485826090793e-48
6.292600000000000193e+00,8.240000000000000213e+00,6.692036281159607820e-47,1.036574162745997498e-47
6.311300000000000132e+00,8.240000000000000213e+00,7.060095512260900936e-47,1.093327710734890984e-47
6.330099999999999838e+00,8.240000000000000213e+00,7.445948768482784254e-47,1.152810000780231970e-47
6.348900000000000432e+00,8.240000000000000213e+00,7.848100165294216689e-47,1.214789174566958053e-47
6.367700000000000138e+00,8.240000000000000213e+00,8.266980858950200159e-47,1.279330518653515286e-47
6.386499999999999844e+00,8.240000000000000213e+00,8.703021744270469639e-47,1.346499243307734399e-47
6.405300000000000438e+00,8.240000000000000213e+00,9.156652935923651381e-47,1.416360403350845342e-47
6.424000000000000377e+00,8.240000000000000213e+00,9.625746043504727292e-47,1.488585142008116516e-47
6.442800000000000082e+00,8.240000000000000213e+00,1.011574318907406233e-46,1.564010133983565319e-47
6.461599999999999788e+00,8.240000000000000213e+00,1.062460875533580055e-46,1.642320646263338598e-47
6.480400000000000382e+00,8.240000000000000213e+00,1.115276442603824687e-46,1.723580303469586315e-47
6.499200000000000088e+00,8.240000000000000213e+00,1.170062841787114726e-46,1.807852166076321696e-47
6.517999999999999794e+00,8.240000000000000213e+00,1.226861493045152907e-46,1.895198647010916022e-47
6.536699999999999733e+00,8.240000000000000213e+00,1.285394814608254348e-46,1.985191732419968024e-47
6.555500000000000327e+00,8.240000000000000213e+00,1.346329104676708590e-46,2.078854515203170336e-47
6.574300000000000033e+00,8.240000000000000213e+00,1.409396734201650839e-46,2.175774118132634139e-47
6.593099999999999739e+00,8.240000000000000213e+00,1.474636968250507456e-46,2.276009534901442139e-47
6.611900000000000333e+00,8.240000000000000213e+00,1.542088395280600447e-46,2.379618696159922757e-47
6.630700000000000038e+00,8.240000000000000213e+00,1.611788872815305655e-46,2.486658387681655446e-47
6.649399999999999977e+00,8.240000000000000213e+00,1.683386454264607387e-46,2.596586948037703297e-47
6.668199999999999683e+00,8.240000000000000213e+00,1.757682965776894759e-46,2.710634101122018800e-47
6.687000000000000277e+00,8.240000000000000213e+00,1.834336993920944258e-46,2.828274190159199201e-47
6.705799999999999983e+00,8.240000000000000213e+00,1.913382945727239671e-46,2.949558630007682407e-47
6.724599999999999689e+00,8.240000000000000213e+00,1.994854235346150674e-46,3.074537297454892216e-47
6.743400000000000283e+00,8.240000000000000213e+00,2.078783234194210466e-46,3.203258456676932575e-47
6.762100000000000222e+00,8.240000000000000213e+00,2.164734914071629779e-46,3.335053741441006406e-47
6.780899999999999928e+00,8.240000000000000213e+00,2.253658554774819293e-46,3.471377355714166533e-47
6.799699999999999633e+00,8.240000000000000213e+00,2.345130130159067431e-46,3.611577636341968904e-47
6.818500000000000227e+00,8.240000000000000213e+00,2.439177372059002454e-46,3.755695698681378401e-47
6.837299999999999933e+00,8.240000000000000213e+00,2.535826738737410236e-46,3.903770701869484074e-47
6.856099999999999639e+00,8.240000000000000213e+00,2.635103372910961993e-46,4.055839786673532837e-47
6.874799999999999578e+00,8.240000000000000213e+00,2.736481839636423042e-46,4.211096988417136911e-47
6.893600000000000172e+00,8.240000000000000213e+00,2.841068697381651875e-46,4.371235599538737172e-47
6.912399999999999878e+00,8.240000000000000213e+00,2.948349854564052072e-46,4.535466863256342741e-47
6.931199999999999584e+00,8.240000000000000213e+00,3.058344812958328457e-46,4.703819288811270076e-47
6.950000000000000178e+00,8.240000000000000213e+00,3.171071574504858166e-46,4.876319095992344944e-47
6.968799999999999883e+00,8.240000000000000213e+00,3.286546609938656968e-46,5.052990169391927990e-47
6.987499999999999822e+00,8.240000000000000213e+00,3.404148568746978166e-46,5.232880847626701926e-47
7.006300000000000416e+00,8.240000000000000213e+00,3.525148493304255276e-46,5.417934106282745244e-47
7.025100000000000122e+00,8.240000000000000213e+00,3.648936574913748455e-46,5.607215780277907071e-47
7.043899999999999828e+00,8.240000000000000213e+00,3.775522894678382221e-46,5.800740030919090340e-47
7.062700000000000422e+00,8.240000000000000213e+00,3.904915876209888750e-46,5.998518502478388708e-47
7.081500000000000128e+00,8.240000000000000213e+00,4.037122266693472217e-46,6.200560295491927810e-47
7.100299999999999834e+00,8.240000000000000213e+00,4.172147120136146312e-46,6.406871943386123616e-47
7.118999999999999773e+00,8.240000000000000213e+00,4.309253087372106616e-46,6.616325947539460827e-47
7.137800000000000367e+00,8.240000000000000213e+00,4.449908165975446162e-46,6.831163801214133807e-47
7.156600000000000072e+00,8.240000000000000213e+00,4.593386581235111728e-46,7.050275537744479974e-47
7.175399999999999778e+00,8.240000000000000213e+00,4.739686500424257201e-46,7.273657269621201867e-47
7.194200000000000372e+00,8.240000000000000213e+00,4.888804347154293408e-46,7.501302475894563397e-47
7.213000000000000078e+00,8.240000000000000213e+00,5.040734797946489750e-46,7.733201999010766394e-47
7.231700000000000017e+00,8.240000000000000213e+00,5.194640310190261713e-46,7.968076771212790751e-47
7.250499999999999723e+00,8.240000000000000213e+00,5.352158156736187356e-46,8.208424466121198633e-47
7.269300000000000317e+00,8.240000000000000213e+00,5.512462214082693901e-46,8.452983301716382843e-47
7.288100000000000023e+00,8.240000000000000213e+00,5.675540189504729301e-46,8.701733622919748975e-47
7.306899999999999729e+00,8.240000000000000213e+00,5.841378058971294501e-46,8.954653171867323425e-47
7.325700000000000323e+00,8.240000000000000213e+00,6.009960076748802167e-46,9.211717104367737590e-47
7.344400000000000261e+00,8.240000000000000213e+00,6.180350390216290815e-46,9.471497909766262679e-47
7.363199999999999967e+00,8.240000000000000213e+00,6.354352292902669494e-46,9.736744176687883909e-47
7.381999999999999673e+00,8.240000000000000213e+00,6.531041018774309625e-46,1.000604516703670693e-46
7.400800000000000267e+00,8.240000000000000213e+00,6.710394081221169463e-46,1.027936593061013368e-46
7.419599999999999973e+00,8.240000000000000213e+00,6.892387350317923926e-46,1.055666905860148457e-46
7.438399999999999679e+00,8.240000000000000213e+00,7.076995074312575424e-46,1.083791471781429209e-46
7.457099999999999618e+00,8.240000000000000213e+00,7.263187391949312824e-46,1.112153371307615830e-46
7.475900000000000212e+00,8.240000000000000213e+00,7.452926873390368506e-46,1.141051503751489497e-46
7.494699999999999918e+00,8.240000000000000213e+00,7.645194231495199475e-46,1.170330548481566968e-46
7.513499999999999623e+00,8.240000000000000213e+00,7.839957485670052535e-46,1.199985593109393411e-46
7.532300000000000217e+00,8.240000000000000213e+00,8.037183166963487932e-46,1.230011503773442296e-46
7.551099999999999923e+00,8.240000000000000213e+00,8.236836349613767053e-46,1.260402930049467863e-46
7.569799999999999862e+00,8.240000000000000213e+00,8.437799720309622544e-46,1.290989796729865560e-46
7.588599999999999568e+00,8.240000000000000213e+00,8.642185051682489205e-46,1.322093494186400641e-46
7.607400000000000162e+00,8.240000000000000213e+00,8.848884914760111223e-46,1.353545441145124405e-46
7.626199999999999868e+00,8.240000000000000213e+00,9.057858907202686544e-46,1.385339475206915194e-46
7.644999999999999574e+00,8.240000000000000213e+00,9.269065348014947931e-46,1.417469244952748626e-46
7.663800000000000168e+00,8.240000000000000213e+00,9.482461316858674254e-46,1.449928215988854813e-46
7.682500000000000107e+00,8.240000000000000213e+00,9.696850601342233510e-46,1.482534466575949234e-46
7.701299999999999812e+00,8.240000000000000213e+00,9.914481061507946549e-46,1.515629875966683917e-46
7.720100000000000406e+00,8.240000000000000213e+00,1.013416551074652675e-45,1.549033886182705622e-46
7.738900000000000112e+00,8.240000000000000213e+00,1.035585649001836774e-45,1.582739295078235396e-46
7.757699999999999818e+00,8.240000000000000213e+00,1.057950551160517453e-45,1.616738749783535376e-46
7.776500000000000412e+00,8.240000000000000213e+00,1.080506310364827372e-45,1.651024753497090773e-46
7.795200000000000351e+00,8.240000000000000213e+00,1.103126437128298663e-45,1.685405092163331700e-46
7.814000000000000057e+00,8.240000000000000213e+00,1.126047750473393069e-45,1.720239740694478284e-46
7.832799999999999763e+00,8.240000000000000213e+00,1.149144562202203039e-45,1.755337695655272091e-46
7.851600000000000357e+00,8.240000000000000213e+00,1.172411577555371078e-45,1.790690954600741179e-46
7.870400000000000063e+00,8.240000000000000213e+00,1.195843426389626059e-45,1.826291406155891773e-46
